Abgabenart;Veranlagungsjahr;Beschreibung;Beschreibung1;Beschreibung2;Tarif;Mindestbetrag;Höchstbetrag;Währung;Satzung;vom;ab;bis
Hundesteuer;1997;Diensthunde;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;19.03.1992;15.06.1991;31.07.1998
Hundesteuer;1997;Sanitäts- o. Rettungshunde von Sanitäts- o. Zivilschutzeinheiten;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;19.03.1992;15.06.1991;31.07.1998
Hundesteuer;1997;Blindenführhunde;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;19.03.1992;15.06.1991;31.07.1998
Hundesteuer;1998;Ersthund;;;120,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Zweithund;;;144,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;weitere Hunde                      ;;;162,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;ermäßigter Wachhund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;ermäßigter Hund (SGB II/XII);Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Zwingersteuer 1. Hund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Zwingersteuer 2. Hund;Ermäßigung;;72,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Zwingersteuer 3. Hund;Ermäßigung;;81,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Zwingersteuer weitere Hunde;Ermäßigung;;51,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Diensthunde;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1998;Sanitäts- o. Rettungshunde von Sanitäts- o. Zivilschutzeinheiten;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Ersthund;;;120,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Zweithund;;;144,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;weitere Hunde                      ;;;162,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;ermäßigter Wachhund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;ermäßigter Hund (SGB II/XII);Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Zwingersteuer 1. Hund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Zwingersteuer 2. Hund;Ermäßigung;;72,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Zwingersteuer 3. Hund;Ermäßigung;;81,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Zwingersteuer weitere Hunde;Ermäßigung;;51,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Diensthunde;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;1999;Sanitäts- o. Rettungshunde von Sanitäts- o. Zivilschutzeinheiten;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Ersthund;;;120,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Zweithund;;;144,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;weitere Hunde                      ;;;162,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;ermäßigter Wachhund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;ermäßigter Hund (SGB II/XII);Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Zwingersteuer 1. Hund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Zwingersteuer 2. Hund;Ermäßigung;;72,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Zwingersteuer 3. Hund;Ermäßigung;;81,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Zwingersteuer weitere Hunde;Ermäßigung;;51,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Diensthunde;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2000;Sanitäts- o. Rettungshunde von Sanitäts- o. Zivilschutzeinheiten;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Ersthund;;;120,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Zweithund;;;144,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;weitere Hunde                      ;;;162,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;ermäßigter Wachhund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;ermäßigter Hund (SGB II/XII);Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Zwingersteuer 1. Hund;Ermäßigung;;60,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Zwingersteuer 2. Hund;Ermäßigung;;72,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Zwingersteuer 3. Hund;Ermäßigung;;81,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Zwingersteuer weitere Hunde;Ermäßigung;;51,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Diensthunde;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2001;Sanitäts- o. Rettungshunde von Sanitäts- o. Zivilschutzeinheiten;Steuerbefreiung;;0,00;;;DM/Jahr;Hundesteuersatzung;04.06.1998;01.08.1998;31.12.2001
Hundesteuer;2002;Ersthund;;;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2002;Zweithund;;;72,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2002;weitere Hunde                      ;;;84,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2002;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2002;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2002;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2002;ermäßigter Wachhund;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2002;ermäßigter Hund (SGB II/XII);Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2002;ermäßigter Jagdhund              ;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2003;Ersthund;;;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2003;Zweithund;;;72,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2003;weitere Hunde                      ;;;84,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2003;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2003;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2003;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2003;ermäßigter Wachhund;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2003;ermäßigter Hund (SGB II/XII);Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2003;ermäßigter Jagdhund              ;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2004;Ersthund;;;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2004;Zweithund;;;72,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2004;weitere Hunde                      ;;;84,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2004;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2004;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2004;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2004;ermäßigter Wachhund;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2004;ermäßigter Hund (SGB II/XII);Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2004;ermäßigter Jagdhund              ;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2005;Ersthund;;;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2005;Zweithund;;;72,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2005;weitere Hunde                      ;;;84,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2005;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2005;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2005;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2005;ermäßigter Wachhund;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2005;ermäßigter Hund (SGB II/XII);Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2005;ermäßigter Jagdhund              ;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2006;Ersthund;;;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2006;Zweithund;;;72,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2006;weitere Hunde                      ;;;84,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2006;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2006;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2006;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2006;ermäßigter Wachhund;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2006;ermäßigter Hund (SGB II/XII);Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2006;ermäßigter Jagdhund              ;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2007;Ersthund;;;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2007;Zweithund;;;72,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2007;weitere Hunde                      ;;;84,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2007;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2007;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2007;gefährlicher Hund § 6 (1) 6;;Rasseliste;66,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2007;Hund/e aus Tierheim Magdeburg      ;Ermäßigung;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2007;Rettungs/Diensthunde ö/r Körpersch.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;16.10.1998
Hundesteuer;2007;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2007;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2007;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2007;ermäßigter Hund (SGB II/XII);Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;31.12.2007
Hundesteuer;2007;ermäßigter Jagdhund              ;Ermäßigung;;33,00;;;Euro/Jahr;Hundesteuersatzung;13.09.2001;01.01.2002;30.04.2007
Hundesteuer;2008;Ersthund;;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2008;Zweithund;;;144,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2008;weitere Hunde                      ;;;192,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2008;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2008;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2008;gefährlicher Hund § 6 (1) 6;;Rasseliste;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;28.02.2009
Hundesteuer;2008;Rettungs/Diensthunde ö/r Körpersch.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;08.09.2008;17.10.2008;
Hundesteuer;2008;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2008;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2008;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2008;ermäßigter Hund (SGB II/XII);Ermäßigung;;48,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2009;Ersthund                           ;;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2009;Zweithund                          ;;;144,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2009;weitere Hunde                      ;;;192,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2009;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2009;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2009;gefährlicher Hund § 6 (1) 6;;Rasseliste;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;28.02.2009
Hundesteuer;2009;Hund/e aus Tierheim Magdeburg      ;Ermäßigung;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2009;Rettungs/Diensthunde ö/r Körpersch.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2009;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2009;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2009;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2009;ermäßigter Hund (SGB II/XII);Ermäßigung;;48,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2010;Ersthund                           ;;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2010;Zweithund                          ;;;144,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2010;weitere Hunde                      ;;;192,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2010;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2010;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2010;Hund/e aus Tierheim Magdeburg      ;Ermäßigung;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2010;Rettungs/Diensthunde ö/r Körpersch.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2010;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2010;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2010;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2010;ermäßigter Hund (SGB II/XII);Ermäßigung;;48,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2011;Ersthund                           ;;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2011;Zweithund                          ;;;144,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2011;weitere Hunde                      ;;;192,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2011;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2011;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2011;Hund/e aus Tierheim Magdeburg      ;Ermäßigung;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2011;Rettungs/Diensthunde ö/r Körpersch.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2011;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2011;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2011;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2011;ermäßigter Hund (SGB II/XII);Ermäßigung;;48,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2012;Ersthund                           ;;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2012;Zweithund                          ;;;144,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2012;weitere Hunde                      ;;;192,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2012;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2012;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2012;Hund/e aus Tierheim Magdeburg      ;Ermäßigung;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2012;Rettungs/Diensthunde ö/r Körpersch.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2012;steuerfreier Hund/Gehörlosigkeit   ;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2012;steuerfreier Hund/sonst. Hilfsbedü.;Steuerbefreiung;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2012;Hund aus Tierheim;Steuerbefreiung ein Jahr;;0,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2012;ermäßigter Hund (SGB II/XII);Ermäßigung;;48,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2013;Ersthund                           ;;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2013;Zweithund                          ;;;144,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2013;weitere Hunde                      ;;;192,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.01.2008;
Hundesteuer;2013;gefährlicher Hund § 6 (1) 4;;aggressive/bissige Hunde;500,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2013;nicht ordnungsgem. gehalt. Hund    ;;;250,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
Hundesteuer;2013;Hund/e aus Tierheim Magdeburg      ;Ermäßigung;;96,00;;;Euro/Jahr;Hundesteuersatzung;15.03.2007;01.05.2007;
